dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
car_parts/M/short,RAES-Conductance-Ensemble-V,1.379375353654826,1.379375353654826,0.4522476767354239,0.8265859812656304,0.846109142372646,1.907674105816412,15.108853375826529,1.1744681152142131,2.8162540628280923,1.0844435370460452,0.9362376936552526,Sales,1
covid_deaths/D/short,RAES-Conductance-Ensemble-V,522286.2514853578,522286.2514853578,110.01644685009306,32.4033037623041,0.0860261887663347,0.3600544216209336,543.468551097237,722.6937466765281,0.2719170263984595,0.0413942215772227,0.0351764039262792,Healthcare,1
electricity/15T/long,RAES-Conductance-Ensemble-V,319000.44490447093,319000.44490447093,57.84972011720437,0.8734206282026211,0.1251715373315331,0.1310267784102364,7.404760755454681,564.8012437171778,0.8910432135478713,0.0912650265725875,0.073492925637171,Energy,1
electricity/15T/medium,RAES-Conductance-Ensemble-V,263995.7639956001,263995.7639956001,51.57456668597035,0.8065806527146451,0.119521915921141,0.1272580668693995,7.048386417558438,513.8051809738786,0.8853380604931558,0.0888681713056787,0.0718746948833012,Energy,1
electricity/15T/short,RAES-Conductance-Ensemble-V,126713.40295921155,126713.40295921155,46.91074343907586,0.8698200926782048,0.1508240010772392,0.1516157934788681,9.704551367705593,355.96826116834006,0.7016836181459487,0.0924703232760423,0.0770716291350567,Energy,1
electricity/D/short,RAES-Conductance-Ensemble-V,1395366992.467327,1395366992.467327,4290.00518916582,1.3720676574604302,0.2419281534169839,0.0911786120260084,10.891111002566408,37354.61139494463,0.6138603235974498,0.0704990327917711,0.0553920027625684,Energy,1
electricity/H/long,RAES-Conductance-Ensemble-V,8614869.263449835,8614869.263449835,279.8231646213727,1.1939151002651027,0.2916695705424657,0.1423509371939364,9.803613791502404,2935.109753220454,1.157606450226338,0.1103621763830232,0.0873057072606496,Energy,1
electricity/H/medium,RAES-Conductance-Ensemble-V,5848721.256455903,5848721.256455903,244.1731091585533,1.0709101012240496,0.2325252562743696,0.1299792006611824,8.937491660120099,2418.412962348636,0.9439862622070362,0.0953088096344834,0.0758640393497007,Energy,1
electricity/H/short,RAES-Conductance-Ensemble-V,1618075.007334257,1618075.007334257,165.54620420864225,0.909135424026812,0.1891440115683731,0.1230762390068287,10.372727804169363,1272.0357728201895,0.6004917296779377,0.0781496311903775,0.0638223276685304,Energy,1
electricity/W/short,RAES-Conductance-Ensemble-V,39167753602.20903,39167753602.20903,26505.73079633283,1.441642831368594,0.1387112637178443,0.0937793512308449,11.170854796664331,197908.44752614532,0.4515617747426278,0.0604773317604908,0.0480167449252143,Energy,1
ett1/15T/long,RAES-Conductance-Ensemble-V,8.89334783849262,8.89334783849262,1.582189669836135,1.0201425842035992,0.7758675558211213,0.3974982334318615,7.373285461621061,2.9821716648262586,0.5684048381338329,0.3015668996481547,0.2344642962226429,Energy,7
ett1/15T/medium,RAES-Conductance-Ensemble-V,8.863968460635533,8.863968460635533,1.5587865292079863,0.9866617499147118,0.732689523804024,0.3807671964736212,7.282254236363169,2.977241753810989,0.5674651895839983,0.2971062367326147,0.2296594749041156,Energy,7
ett1/15T/short,RAES-Conductance-Ensemble-V,4.94947509765625,4.94947509765625,1.062300763811384,0.6757486792035314,0.4833887678445131,0.2296448230378924,4.770307558201408,2.2247415799719863,0.4205687638315266,0.200819062796078,0.1583436594203357,Energy,7
ett1/D/short,RAES-Conductance-Ensemble-V,39389.57912016369,39389.57912016369,132.34845639183408,1.6268802155402076,1.10266872739035,0.4737175415432642,11.221240927473442,198.4680808597788,0.521283017263399,0.3476176238476958,0.2694105148257508,Energy,7
ett1/H/long,RAES-Conductance-Ensemble-V,141.56247404391172,141.56247404391172,7.000880262586805,1.320468619618736,5628966281717.463,0.4673179737474552,9.132931678645628,11.898002943515843,0.5697695802249156,0.3352569861812683,0.2578012583777631,Energy,7
ett1/H/medium,RAES-Conductance-Ensemble-V,135.29723106338864,135.29723106338864,6.755603790283203,1.2358423099129645,3867521233119.343,0.4384532531102498,8.857397659769862,11.631733794382876,0.5571325017570886,0.3235774225144084,0.2521342126901391,Energy,7
ett1/H/short,RAES-Conductance-Ensemble-V,79.73008176492793,79.73008176492793,4.552430932720502,0.7623901840518769,0.4193563185632228,0.244954300121892,5.513460443368198,8.929170273039256,0.4167609074355487,0.2124805764189414,0.1654812363842035,Energy,7
ett1/W/short,RAES-Conductance-Ensemble-V,1525861.4663783482,1525861.4663783482,960.4626039777484,1.5982539655140044,0.7527792360633612,0.5573125242122582,8.315746157337662,1235.257651819388,0.4915385110057014,0.3821910008333301,0.2777921735695488,Energy,7
ett2/15T/long,RAES-Conductance-Ensemble-V,11.507861202784946,11.507861202784946,2.134334513951861,0.8875582834681649,0.1358792715088584,0.1645881919633774,7.185495852318699,3.3923238646663654,0.1807830671656664,0.1137425420398968,0.0919988009418233,Energy,7
ett2/15T/medium,RAES-Conductance-Ensemble-V,10.507057162239438,10.507057162239438,2.0121585076952737,0.8389078300137479,0.1271078840521856,0.1541131950938512,6.606442790426398,3.241459110067477,0.1727432142780481,0.1072315634575339,0.085746076875175,Energy,7
ett2/15T/short,RAES-Conductance-Ensemble-V,7.011576104154145,7.011576104154145,1.6721623491673243,0.7093860067151916,0.0996626149795598,0.1200037966925828,4.544352628252001,2.6479380854079926,0.1257070439572976,0.079383497329065,0.0621864152604938,Energy,7
ett2/D/short,RAES-Conductance-Ensemble-V,112603.08571428571,112603.08571428571,200.4631200396825,1.3032064692451444,0.4253072587270585,0.1328234529041665,11.922359023774934,335.56383254797544,0.1920520349202895,0.1147303326397282,0.0925549136379072,Energy,7
ett2/H/long,RAES-Conductance-Ensemble-V,217.7561353572462,217.7561353572462,9.013237378963089,1.0058152793161976,0.1732509419026241,0.1691489658658466,9.004889735934583,14.756562450558944,0.2020797675053396,0.1234293501697143,0.1014411653638859,Energy,7
ett2/H/medium,RAES-Conductance-Ensemble-V,250.5897693452381,250.5897693452381,9.763457961309523,1.0410474697006191,0.1731327652599902,0.1685907534400343,7.580662741067863,15.8300274587645,0.2133197999165742,0.1315688746735114,0.1065719030613471,Energy,7
ett2/H/short,RAES-Conductance-Ensemble-V,96.87242551190512,96.87242551190512,6.150930651312783,0.7139784255181884,0.1146900447634937,0.1066317759188158,4.939744186806092,9.84237905751984,0.1248287460941393,0.0780109113892288,0.0618627070558545,Energy,7
ett2/W/short,RAES-Conductance-Ensemble-V,2752401.714285714,2752401.714285714,1159.29638671875,0.764458895037411,0.1168516278266906,0.1241355989998653,10.015425894913887,1659.036381242351,0.1391677178083357,0.0972471937488695,0.0842624559983792,Energy,7
hierarchical_sales/D/short,RAES-Conductance-Ensemble-V,29.040033766862624,29.040033766862624,2.2950135084753835,0.7407427684755963,0.637639153607371,1.0702313205534488,6.522994110675489,5.388880567136613,1.6532488797452682,0.704084728658823,0.572076884921414,Sales,1
hierarchical_sales/W/short,RAES-Conductance-Ensemble-V,415.6216740177597,415.6216740177597,8.4028673358893,0.6854002745407285,0.4952959583640131,0.4387152852743106,5.905049319163608,20.38680146608976,0.935968027234488,0.3857797495388038,0.3211399395772934,Sales,1
hospital/M/short,RAES-Conductance-Ensemble-V,2456.470990873533,2456.470990873533,17.293195383800523,0.7524566437332738,0.1915498855371985,0.1721637905868554,5.034482791061967,49.56279845684193,0.179924467582418,0.0627783149681999,0.0494552858300345,Healthcare,1
jena_weather/10T/long,RAES-Conductance-Ensemble-V,1392.1805555555557,1392.1805555555557,9.436579241071428,0.6356543499196855,0.7759122858920866,0.6376471662631776,6.172624612657466,37.31193583232523,0.2283181332903902,0.0577440464802066,0.0497186559198182,Nature,21
jena_weather/10T/medium,RAES-Conductance-Ensemble-V,1510.3255411255411,1510.3255411255411,9.32295274170274,0.5843974361136091,0.7385096696644087,0.6434808302739913,5.550501656348378,38.86290700816836,0.2385009959350074,0.0572148015968996,0.0479391516803501,Nature,21
jena_weather/10T/short,RAES-Conductance-Ensemble-V,786.5325892857143,786.5325892857143,5.281269763764881,0.2552642161301929,0.3345838239745796,0.5435500567044342,2.2573669250514343,28.045188344629,0.1741957692546259,0.0328033043613489,0.0266464426701613,Nature,21
jena_weather/D/short,RAES-Conductance-Ensemble-V,349.6228703554391,349.6228703554391,9.245266174078578,1.0149596965679488,0.5808363701587199,0.4489616159290548,6.747808681303777,18.69820500356757,0.1125937535010827,0.0556716123530301,0.044377717200187,Nature,21
jena_weather/H/long,RAES-Conductance-Ensemble-V,1496.1189101697216,1496.1189101697216,12.30944549322483,1.0062329191033816,2.673267998972024,0.6777719888737592,8.17635652467095,38.67969635570736,0.2328946386357227,0.0741165037488127,0.0594422962081929,Nature,21
jena_weather/H/medium,RAES-Conductance-Ensemble-V,1592.4055995279834,1592.4055995279834,10.70055898201785,0.7583724119888156,1.918145611818333,0.6690112058605466,5.797927919263039,39.90495707964092,0.2441855036288462,0.0654786165768685,0.0527878734155491,Nature,21
jena_weather/H/short,RAES-Conductance-Ensemble-V,1122.2527983935015,1122.2527983935015,8.26201435716183,0.5237387827793283,1.0453435290412505,0.6062071089338708,4.451434106315079,33.500041767041154,0.2053531127969904,0.050645619429819,0.0408186768962738,Nature,21
kdd_cup_2018/D/short,RAES-Conductance-Ensemble-V,2855.2954781719545,2855.2954781719545,20.971406973235048,1.1944194534016244,0.5093659093004408,0.4636202013883369,8.822355335209048,53.434964940308085,1.1969999510942175,0.4697817833207424,0.3683556425056478,Nature,1
kdd_cup_2018/H/long,RAES-Conductance-Ensemble-V,3427.8542097983222,3427.8542097983222,19.52321639064243,0.8475699066641171,0.9005240180412832,0.5059084250412771,7.369613285369736,58.54787963537469,1.3737698424966145,0.4580935479309014,0.3696933379125122,Nature,1
kdd_cup_2018/H/medium,RAES-Conductance-Ensemble-V,4682.499941256712,4682.499941256712,22.2978247568083,0.9271563572808408,0.874339067238864,0.5051076421059512,7.949095956388343,68.42879467926285,1.432338602598833,0.4667338552850353,0.3780848080864067,Nature,1
kdd_cup_2018/H/short,RAES-Conductance-Ensemble-V,4339.342564657947,4339.342564657947,20.961254601411245,0.8634513168348521,0.7636615931123868,0.4679120542618289,7.365577109870303,65.87368643592028,1.378855559955645,0.4387570214233747,0.3532140906822855,Nature,1
loop_seattle/5T/long,RAES-Conductance-Ensemble-V,45.33168064421435,45.33168064421435,3.520749611466894,0.5637098428613059,0.1073051476779299,0.0813502030746609,5.048309837306514,6.732880560667503,0.1190387125537736,0.0622475769764238,0.0497943056833955,Transport,1
loop_seattle/5T/medium,RAES-Conductance-Ensemble-V,22.95559969978805,22.95559969978805,2.744823166312817,0.4482860477414464,0.0746052096516539,0.0633162863614081,3.279466480607125,4.791200235826932,0.0852452973421869,0.0488360442993831,0.0382888798638813,Transport,1
loop_seattle/5T/short,RAES-Conductance-Ensemble-V,32.733250998072826,32.733250998072826,3.039965755282541,0.486355494649514,0.0827072759782674,0.0641644905271321,4.100535813609488,5.721298016890295,0.0981076295897719,0.0521287011101993,0.0413344236947894,Transport,1
loop_seattle/D/short,RAES-Conductance-Ensemble-V,18.8367300374097,18.8367300374097,2.9678559766834365,0.8945066285162865,0.0547695589016342,0.0547178530225566,7.223203383139835,4.34013018668907,0.0775639288486187,0.0530395540931992,0.0428532569745227,Transport,1
loop_seattle/H/long,RAES-Conductance-Ensemble-V,62.43861799105607,62.43861799105607,4.185001048116615,0.8755626419228728,0.1178148855570874,0.096806342247768,6.8895838658704776,7.901811057666215,0.1412159453343319,0.0747915730864748,0.0595073925097561,Transport,1
loop_seattle/H/medium,RAES-Conductance-Ensemble-V,71.11179050567596,71.11179050567596,4.43558497000774,0.9099620216989204,0.1126134803543641,0.1015761548163703,7.154059361020384,8.43278071016174,0.1490484510180632,0.0783984656854637,0.0626733900660799,Transport,1
loop_seattle/H/short,RAES-Conductance-Ensemble-V,57.01916589437021,57.01916589437021,4.024839223366805,0.8160503986948947,0.1123947832276305,0.0930986976799652,6.333785570362527,7.551103620953047,0.1336622139135554,0.0712437477017993,0.0568692769776765,Transport,1
m4_daily/D/short,RAES-Conductance-Ensemble-V,355340.77906456776,355340.77906456776,171.31083849532047,3.233807552606445,0.0366783930461689,0.0300366777170237,26.75761995568889,596.104671231964,0.0920816974740723,0.0264627901199877,0.0209858187881594,Econ/Fin,1
m4_hourly/H/short,RAES-Conductance-Ensemble-V,791506.6332563803,791506.6332563803,179.71423638740407,0.7219547618634579,0.0859704511575685,0.0785390246421812,5.449930978657728,889.6665854444464,0.1214591399571732,0.0245349628128044,0.0201459036319966,Econ/Fin,1
m4_monthly/M/short,RAES-Conductance-Ensemble-V,1788827.6431586936,1788827.6431586936,541.875780513269,0.9032173557848354,0.1552360025224127,0.1284302303394153,7.411150322932977,1337.4706139421132,0.2779723085602747,0.1126203896310003,0.0898521683179074,Econ/Fin,1
m4_quarterly/Q/short,RAES-Conductance-Ensemble-V,1734985.2423177478,1734985.2423177478,545.6820669454734,1.145633171475027,0.1101106940034994,0.0996845115142599,8.751282241755144,1317.1883852804608,0.2204741405884114,0.0913375687857243,0.0728439311846101,Econ/Fin,1
m4_weekly/W/short,RAES-Conductance-Ensemble-V,276135.6040282837,276135.6040282837,257.91589886436685,1.906738629347018,0.0620438383865438,0.0619554679651342,13.208693661502842,525.4860645424232,0.0957354173238954,0.0469882797629438,0.0372381754841812,Econ/Fin,1
m4_yearly/A/short,RAES-Conductance-Ensemble-V,3443777.214910284,3443777.214910284,862.535278154047,3.2361825533652184,0.1631643412560336,0.1455581046398407,27.9683007730182,1855.7416886275644,0.2975767799933657,0.1383115291727842,0.1115437487478533,Econ/Fin,1
m_dense/D/short,RAES-Conductance-Ensemble-V,9653.634074074074,9653.634074074074,44.56868344907407,0.6615476773477059,0.1235088916775736,0.0953495274495805,7.141583601733973,98.2529087308568,0.1700903185221211,0.0771549836222186,0.0644115399389352,Transport,1
m_dense/H/long,RAES-Conductance-Ensemble-V,37458.58041208526,37458.58041208526,82.49683296109423,0.7182017187015375,0.2604597159526551,0.2135668274208351,10.146083256338695,193.5421928471548,0.3350501640043953,0.1428142205420101,0.1195886188933337,Transport,1
m_dense/H/medium,RAES-Conductance-Ensemble-V,39792.32720662435,39792.32720662435,81.75312630123562,0.7038857650150354,0.2560286372058957,0.2057977196243074,10.532341907141602,199.48014238671564,0.3470702584411216,0.1422401164058376,0.1200467539418873,Transport,1
m_dense/H/short,RAES-Conductance-Ensemble-V,45092.566666666666,45092.566666666666,86.64946614583333,0.7645411861800249,0.2730448721309859,0.2064106520158116,9.52481612619295,212.35010399495135,0.376656170232692,0.1536945612796725,0.1286803400103826,Transport,1
restaurant/D/short,RAES-Conductance-Ensemble-V,137.9477507026075,137.9477507026075,7.066059452073184,0.6776595357377769,0.6683491874923556,0.3897639122916234,4.54608607294764,11.745116036149131,0.5405374531440148,0.3251964278796619,0.2543246080761276,Sales,1
saugeen/D/short,RAES-Conductance-Ensemble-V,1027.0369739659627,1027.0369739659627,12.161436710357666,2.7013977534383917,0.2717053250471751,0.3151914711793264,28.51763355898198,32.04741758653827,1.038023476028483,0.3939118268577308,0.3284346049797301,Nature,1
saugeen/M/short,RAES-Conductance-Ensemble-V,334.62823994954425,334.62823994954425,11.425887334914435,0.6693880695793137,0.3414120674133301,0.3235358879679725,4.031416184967769,18.29284668796916,0.5492060996561475,0.3430393926849003,0.2684195684426729,Nature,1
saugeen/W/short,RAES-Conductance-Ensemble-V,341.02423934936525,341.02423934936525,9.178376483917235,0.7440621388949744,0.2651020281016826,0.2674923747777938,6.369307441047748,18.46684161813723,0.5574369682852832,0.2770569254219799,0.2290855828453788,Nature,1
solar/10T/long,RAES-Conductance-Ensemble-V,19.76797062533712,19.76797062533712,1.8232387763450328,0.7977538496016522,3.506997821135816,1.4430298589755024,3.90918788612962,4.446118602257156,0.9609574168164328,0.3940638974107916,0.2927285203840797,Energy,1
solar/10T/medium,RAES-Conductance-Ensemble-V,21.036034392390302,21.036034392390302,1.8221175236133476,0.7964366428333357,3.800437274720871,1.4416875252902712,3.682571381553124,4.586505684329881,1.0177638383614716,0.4043351196782333,0.2939822557613379,Energy,1
solar/10T/short,RAES-Conductance-Ensemble-V,16.64216505860723,16.64216505860723,1.5266270991018236,0.6575393814029155,3.457381016684572,1.4877198292300504,4.726342271100644,4.07948097907163,1.1867205656835365,0.4440956543070382,0.3503722276966048,Energy,1
solar/D/short,RAES-Conductance-Ensemble-V,122263.39638267944,122263.39638267944,250.68475689296304,0.9774305766995088,1.0568706105225278,0.426717407569978,4.835117858457721,349.6618314638866,0.505142268798906,0.3621541027799946,0.272309000004324,Energy,1
solar/H/long,RAES-Conductance-Ensemble-V,684.8756231724104,684.8756231724104,10.865313329642513,0.825998981411415,4.460758840663704,1.3914585306311873,4.895586382813735,26.17012845158408,0.90736616477532,0.3767202634575963,0.2865623361756594,Energy,1
solar/H/medium,RAES-Conductance-Ensemble-V,669.4413154546362,669.4413154546362,10.269010404600714,0.7835041073960479,3.665040746528674,1.392794837858845,4.573718296845871,25.873564026910483,0.9320261650693584,0.3699137226128873,0.2849643391941943,Energy,1
solar/H/short,RAES-Conductance-Ensemble-V,588.2769512188604,588.2769512188604,9.66555843610192,0.7441310898630435,3.5220010698341,1.3927068302349974,4.104384671245741,24.254421271571506,0.8940260459030958,0.3562757030282925,0.2729783198944448,Energy,1
solar/W/short,RAES-Conductance-Ensemble-V,1808328.666457573,1808328.666457573,1091.556346809777,1.1966747520613688,0.2477723401393333,0.2126481975190831,6.803486526015741,1344.7411150320247,0.2744952695833863,0.2228139307511769,0.1626926969669321,Energy,1
sz_taxi/15T/long,RAES-Conductance-Ensemble-V,15.585027154558404,15.585027154558404,2.688536380430912,0.5068196787497227,6370077685968.885,0.3955184242877573,4.555848134966978,3.947787627844032,0.3654001905712426,0.2488461382365895,0.2023465474045823,Transport,1
sz_taxi/15T/medium,RAES-Conductance-Ensemble-V,16.246455996260682,16.246455996260682,2.74126936431624,0.5345758787491293,10382374034293.717,0.4031586202139366,4.035509388060278,4.030689270616215,0.3751229148949411,0.2551208702568384,0.2020523302401886,Transport,1
sz_taxi/15T/short,RAES-Conductance-Ensemble-V,16.70009962368361,16.70009962368361,2.7168630709432717,0.5419250704615644,1042430253814.9633,0.3879225722444244,3.856826598408213,4.0865755374988,0.3821122903158075,0.2540383166752797,0.1995325610904478,Transport,1
sz_taxi/H/short,RAES-Conductance-Ensemble-V,7.201620509481837,7.201620509481837,1.8437661717080664,0.5614309099173259,0.9579658834343284,0.2950056679228432,3.8884640370586,2.6835835201241336,0.249992364992322,0.17175819656875,0.1354020882955285,Transport,1
temperature_rain/D/short,RAES-Conductance-Ensemble-V,151.97649114379954,151.97649114379954,5.376678272062279,1.3007495402783231,45.35214347989992,1.462045692728327,20.556040138343096,12.327874559055164,1.451316774174443,0.6329771874464388,0.5257566873227283,Nature,1
us_births/D/short,RAES-Conductance-Ensemble-V,122498.0121875,122498.0121875,216.5319140625,0.3186777958568058,0.0208148318529129,0.0206297110517819,2.754576036616567,349.99716025633694,0.0328093937108884,0.0202981098882221,0.016058372725499,Healthcare,1
us_births/M/short,RAES-Conductance-Ensemble-V,23571974.0,23571974.0,4045.44921875,0.4581106278386818,0.0124200421075026,0.0124976237614949,3.2384064446987693,4855.097733310834,0.0150799004580252,0.0125651376919131,0.0094270329800251,Healthcare,1
us_births/W/short,RAES-Conductance-Ensemble-V,1692045.9598214286,1692045.9598214286,1002.1928013392856,0.9105734103058506,0.0135211939258234,0.0135626949902091,5.697873581799436,1300.7866696047545,0.0176580514919947,0.0136046690087412,0.0105102396407876,Healthcare,1
